open,high,low,close,volume
0.8501,0.8521,0.8493,0.851,86005.9
0.851,0.8529,0.8446,0.8462,74208.6
0.8463,0.849,0.8436,0.8474,70424.1
0.8472,0.848,0.8391,0.8414,122135.7
0.8415,0.8442,0.8402,0.8417,53963.6
0.8416,0.8416,0.8355,0.837,65156.6
0.8369,0.8412,0.8367,0.8389,111419.9
0.8389,0.8391,0.8238,0.8248,369709.3
0.8247,0.8306,0.8225,0.8305,310775.5
0.8305,0.8307,0.8254,0.8265,148711.8
0.8269,0.8271,0.816,0.8161,544394.1
0.816,0.8194,0.8083,0.8096,577643.4
0.8096,0.8157,0.8092,0.8136,221099.7
0.8135,0.816,0.8064,0.8103,379993.0
0.8104,0.8115,0.8034,0.808,277511.6
0.808,0.812,0.8069,0.8097,226040.3
0.8098,0.8125,0.8091,0.8116,86384.8
0.8117,0.8148,0.809,0.8105,97052.3
0.8105,0.8179,0.8074,0.8172,151357.2
0.817,0.8289,0.8169,0.8281,269324.6
0.828,0.8286,0.8243,0.8276,92563.7
0.8274,0.829,0.8254,0.8285,76978.1
0.8285,0.8297,0.8277,0.8294,59438.0
0.8292,0.8323,0.829,0.8316,38825.4
0.8314,0.832,0.8268,0.8307,53384.0
0.8308,0.8314,0.8267,0.8285,239976.4
0.8285,0.829,0.8255,0.8274,83715.8
0.8272,0.8303,0.8266,0.8282,25599.7
0.8284,0.829,0.8264,0.8274,31280.6
0.8274,0.8283,0.8207,0.8207,92367.2
0.8209,0.822,0.8189,0.8216,75977.8
0.8216,0.8251,0.8209,0.8216,92406.2
0.8215,0.8234,0.8194,0.8226,40599.4
0.8228,0.8244,0.8195,0.823,52914.2
0.8229,0.8229,0.8183,0.8184,253680.9
0.8184,0.8197,0.8163,0.8197,155325.9
0.8197,0.8197,0.8127,0.8134,118682.1
0.8134,0.816,0.8088,0.816,163757.2
0.8158,0.818,0.814,0.8162,82310.5
0.8164,0.8181,0.8136,0.8151,73803.8
0.8152,0.8155,0.8107,0.8116,37205.9
0.8116,0.8137,0.8106,0.812,50152.7
0.8118,0.8119,0.8081,0.8106,80536.6
0.8108,0.8112,0.8074,0.8098,206436.2
0.8098,0.8135,0.8096,0.8134,48140.3
0.8135,0.817,0.8128,0.8157,125225.4
0.8158,0.8187,0.813,0.8177,121922.6
0.8178,0.8188,0.8137,0.8153,63774.4
0.8152,0.8188,0.8151,0.8179,52218.3
0.8178,0.8186,0.8143,0.8144,133611.1
0.8143,0.8144,0.808,0.8093,272352.8
0.8093,0.8153,0.8067,0.8132,90284.9
0.8134,0.8164,0.8114,0.8138,139508.6
0.8137,0.8168,0.8135,0.8161,44795.0
0.8161,0.8163,0.8134,0.8138,125337.3
0.814,0.8149,0.811,0.8127,106591.1
0.8126,0.8126,0.8076,0.8082,149413.9
0.8082,0.8122,0.8081,0.8112,107892.5
0.8112,0.8132,0.8099,0.8124,65746.0
0.8124,0.816,0.8123,0.8147,61824.5
0.8146,0.8146,0.8124,0.8135,36718.5
0.8134,0.8138,0.8109,0.8117,64192.0
0.8116,0.8119,0.8095,0.8109,61433.7
0.8109,0.8112,0.8077,0.8093,277683.8
0.8094,0.8112,0.8094,0.8101,54505.9
0.8101,0.8146,0.8101,0.8137,52774.6
0.8135,0.8153,0.8134,0.8143,90767.9
0.8142,0.8152,0.8126,0.8147,57698.2
0.8147,0.817,0.813,0.8135,68261.0
0.8136,0.8146,0.8114,0.8131,83383.3
0.8132,0.8134,0.8107,0.811,77426.0
0.8109,0.8125,0.8071,0.8078,195580.0
0.8078,0.8091,0.8069,0.8085,103316.4
0.8086,0.812,0.8085,0.8105,101961.3
0.8104,0.8105,0.8077,0.8086,67569.1
0.8087,0.8088,0.8054,0.8061,71693.8
0.8062,0.8064,0.8013,0.8018,168119.3
0.8016,0.805,0.8016,0.8024,428072.7
0.8024,0.8051,0.8005,0.8045,415687.1
0.8045,0.8061,0.8033,0.8061,77871.7
0.8062,0.8091,0.8053,0.8083,69885.7
0.8082,0.812,0.8081,0.809,76457.7
0.809,0.8126,0.809,0.8096,404236.0
0.8095,0.8118,0.8093,0.8101,496762.9
0.8101,0.8121,0.8101,0.8109,110867.2
0.8109,0.8116,0.8083,0.8083,94978.9
0.8081,0.8099,0.8061,0.8086,135467.3
0.8085,0.8097,0.8065,0.808,101593.8
0.8081,0.8094,0.8056,0.8057,46619.8
0.8058,0.8084,0.8057,0.8066,84003.2
0.8068,0.8099,0.8068,0.8098,48492.4
0.8097,0.8128,0.8087,0.8127,59118.1
0.8127,0.8154,0.8115,0.8153,46566.7
0.8152,0.8175,0.814,0.8167,84548.9
0.8166,0.8171,0.8108,0.8108,153860.3
0.811,0.8126,0.8097,0.8101,53630.3
0.8102,0.8108,0.8083,0.8097,53020.8
0.8096,0.8165,0.8095,0.8156,47575.7
0.8159,0.8206,0.8153,0.8203,90163.2
0.8203,0.8252,0.8196,0.8208,439374.8
0.8209,0.8238,0.8178,0.8231,168735.5
0.823,0.826,0.8223,0.8253,106001.9
0.8253,0.8323,0.8253,0.8262,324251.2
0.8261,0.8276,0.8195,0.8213,89883.2
0.8214,0.8247,0.8201,0.8234,154856.5
0.8236,0.8313,0.8234,0.8269,184152.3
0.8274,0.8314,0.8259,0.8303,67013.5
0.8303,0.8332,0.8279,0.8306,269597.5
0.8308,0.8314,0.8247,0.8253,63036.3
0.8254,0.8278,0.8229,0.8242,336136.7
0.824,0.8292,0.8233,0.8284,77408.9
0.8279,0.834,0.8278,0.8318,37952.2
0.8318,0.8372,0.8308,0.8368,54963.5
0.8369,0.8436,0.8366,0.841,338860.9
0.8412,0.8473,0.8408,0.8446,106670.3
0.8448,0.8477,0.8424,0.8454,180196.1
0.8452,0.8472,0.8438,0.8454,97274.9
0.8454,0.8467,0.8398,0.8419,89447.0
0.842,0.8446,0.8404,0.8432,30631.4
0.8432,0.8435,0.8369,0.8379,146024.7
0.838,0.8393,0.8372,0.8378,101005.7
0.8376,0.84,0.8375,0.8386,46054.4
0.8386,0.8395,0.8369,0.8372,60405.5
0.8372,0.84,0.8368,0.8382,33708.4
0.8383,0.8383,0.8354,0.8363,41296.8
0.8364,0.8378,0.8328,0.8348,76811.9
0.8346,0.8353,0.833,0.833,153927.6
0.8329,0.8345,0.8328,0.8337,36635.8
0.834,0.8362,0.8339,0.8348,38357.0
0.835,0.8361,0.8331,0.8338,52078.2
0.834,0.8343,0.832,0.8334,86347.1
0.8335,0.8384,0.8334,0.8365,51813.4
0.8364,0.8405,0.836,0.8405,78919.1
0.8406,0.8422,0.8383,0.842,163496.3
0.8421,0.8437,0.84,0.8433,27344.3
0.8432,0.844,0.8409,0.8427,48033.8
0.8428,0.8493,0.8428,0.846,91426.2
0.8463,0.8468,0.8422,0.8441,56057.4
0.8437,0.8439,0.8409,0.841,105142.5
0.8408,0.8441,0.8399,0.8408,97190.9
0.8408,0.8442,0.8408,0.8432,46734.1
0.8434,0.8451,0.8382,0.8404,77752.4
0.8402,0.841,0.8368,0.8372,105855.7
0.8374,0.8393,0.8348,0.836,78863.8
0.8361,0.8374,0.8345,0.8364,64897.5
0.8364,0.8395,0.8353,0.8356,41119.4
0.8356,0.8363,0.8314,0.8336,52451.1
0.8336,0.8346,0.8299,0.83,60263.9
0.8302,0.8307,0.8271,0.8279,142066.1
0.828,0.8307,0.828,0.8301,25529.9
0.8302,0.8331,0.8282,0.833,62784.1
0.833,0.8383,0.8313,0.8336,335635.7
0.8338,0.8362,0.8337,0.8343,35799.8
0.8344,0.8347,0.8308,0.8316,20682.4
0.8322,0.8355,0.831,0.8344,26713.2
0.8349,0.8362,0.8341,0.8358,20910.3
0.8356,0.8382,0.8349,0.8382,28619.5
0.8383,0.8391,0.8359,0.8363,20680.8
0.8362,0.8369,0.8336,0.834,50605.6
0.8341,0.836,0.8332,0.8335,48070.9
0.8334,0.834,0.8324,0.833,31040.3
0.8331,0.8339,0.8301,0.8311,58292.5
0.831,0.8333,0.8305,0.8325,23044.0
0.8328,0.8341,0.8315,0.8327,44535.9
0.8326,0.8337,0.832,0.8336,46222.1
0.8336,0.8337,0.8279,0.83,85232.8
0.8298,0.8335,0.8289,0.8334,53418.9
0.8334,0.8362,0.833,0.8336,227534.2
0.8334,0.8368,0.8333,0.8362,91123.3
0.8363,0.8416,0.8354,0.8382,194118.5
0.8382,0.839,0.8368,0.8371,91427.1
0.837,0.837,0.8351,0.8366,29490.3
0.8368,0.8392,0.8366,0.8389,46501.5
0.8389,0.84,0.8347,0.8353,46941.0
0.8352,0.8361,0.833,0.8338,55587.5
0.8334,0.8349,0.8312,0.8327,39483.5
0.8326,0.8337,0.8305,0.8313,30100.3
0.8318,0.8337,0.8307,0.8314,122024.2
0.8313,0.8346,0.8303,0.8346,40733.2
0.8347,0.8367,0.8338,0.8351,21152.1
0.835,0.837,0.8347,0.8361,51216.0
0.8365,0.839,0.8355,0.8372,44182.4
0.8374,0.8388,0.8367,0.8375,36212.4
0.8376,0.8397,0.8374,0.8389,46677.7
0.839,0.8397,0.8357,0.8359,17385.7
0.8359,0.8373,0.8333,0.8335,51417.5
0.8334,0.8354,0.8324,0.8338,104841.7
0.834,0.8363,0.8339,0.8346,46956.9
0.8345,0.8355,0.8314,0.8325,78488.5
0.8323,0.8336,0.831,0.8326,25041.5
0.8326,0.8334,0.8284,0.8286,54880.1
0.8287,0.8287,0.8236,0.8244,183391.1
0.8243,0.8269,0.824,0.8246,94632.7
0.8246,0.826,0.822,0.825,118477.2
0.8252,0.828,0.825,0.825,49819.0
0.825,0.8263,0.8227,0.826,57563.4
0.8262,0.8302,0.8259,0.8291,66144.3
0.8292,0.8378,0.8291,0.8331,240754.9
0.833,0.8333,0.8223,0.8236,301286.9
0.8235,0.8237,0.8166,0.819,264956.1
0.8188,0.8257,0.8173,0.8235,165051.4
0.8236,0.8248,0.8196,0.8212,71395.1
0.8212,0.8256,0.8212,0.8252,73857.4
0.8252,0.8287,0.8252,0.8267,65922.4
0.8268,0.8294,0.8248,0.8259,63547.9
0.826,0.8271,0.8207,0.8209,180160.8
0.8208,0.8215,0.8174,0.8174,225113.3
0.8175,0.8183,0.8148,0.8175,79061.0
0.8176,0.8186,0.815,0.8156,58475.7
0.8157,0.8175,0.8112,0.8164,129773.0
0.8166,0.8169,0.8117,0.813,43017.2
0.813,0.8163,0.8122,0.8157,57418.4
0.8158,0.8164,0.8138,0.8161,40220.1
0.816,0.816,0.8123,0.8135,74933.3
0.8134,0.8143,0.8111,0.8114,69684.5
0.8112,0.8137,0.8094,0.8135,76015.8
0.8134,0.8163,0.8126,0.8156,55172.4
0.8157,0.8177,0.8153,0.8156,49641.5
0.8156,0.8175,0.8151,0.8166,80901.9
0.8168,0.8179,0.8148,0.8156,75223.0
0.8156,0.818,0.8156,0.8165,123496.7
0.8164,0.8164,0.8082,0.809,184235.7
0.8088,0.8089,0.805,0.8057,180522.6
0.8056,0.8081,0.8029,0.8077,90029.7
0.8076,0.8122,0.8075,0.812,54252.4
0.812,0.8137,0.8098,0.811,122497.2
0.8112,0.812,0.8093,0.8116,19264.1
0.8114,0.8123,0.809,0.8099,33667.1
0.8097,0.8097,0.8042,0.8056,46194.3
0.8054,0.8057,0.8,0.8006,153172.5
0.8005,0.8005,0.7963,0.7997,97084.5
0.7996,0.8056,0.7996,0.8056,33637.6
0.8055,0.806,0.7978,0.8001,44378.8
0.8002,0.8026,0.7975,0.7984,87836.1
0.7981,0.8023,0.798,0.8022,39680.7
0.8023,0.8054,0.8016,0.805,76377.1
0.805,0.8061,0.8032,0.8032,96959.5
0.8034,0.8085,0.798,0.8082,171820.9
0.808,0.8127,0.8075,0.8088,93150.2
0.8085,0.8094,0.8038,0.8038,85248.7
0.804,0.8114,0.804,0.8098,70442.7
0.81,0.8138,0.8086,0.8111,142649.9
0.811,0.8226,0.8108,0.822,245763.1
0.8222,0.8258,0.82,0.8216,117325.8
0.8216,0.8223,0.8162,0.8213,187029.6
0.8214,0.8239,0.8164,0.8164,166360.9
0.8164,0.8186,0.8123,0.8136,69460.4
0.8138,0.8159,0.8117,0.815,95949.0
0.815,0.8191,0.815,0.8185,68302.8
0.8188,0.823,0.8167,0.822,67246.1
0.8219,0.8226,0.8179,0.8199,45702.1
0.8199,0.8209,0.8148,0.8151,28192.7
0.8151,0.8169,0.8144,0.8154,43995.1
0.8152,0.8214,0.8151,0.818,35417.2
0.818,0.8196,0.8138,0.8149,26899.5
0.815,0.816,0.8137,0.815,74929.4
0.8148,0.8162,0.808,0.808,146618.1
0.8078,0.8126,0.8067,0.8116,116464.5
0.8114,0.8136,0.8088,0.8094,94540.5
0.8094,0.813,0.8079,0.8127,91684.9
0.8126,0.8152,0.8123,0.8148,70813.0
0.815,0.8198,0.8148,0.8198,65618.5
0.8198,0.8271,0.8198,0.8241,152763.6
0.8239,0.8265,0.8234,0.8252,203539.1
0.8252,0.8266,0.8238,0.8266,172555.0
0.8264,0.8276,0.8229,0.8241,65498.0
0.8238,0.8256,0.8199,0.821,96009.0
0.8212,0.8216,0.8151,0.8202,68439.6
0.8202,0.8226,0.8195,0.8221,25372.1
0.8221,0.8284,0.822,0.8259,73182.4
0.8255,0.8272,0.8238,0.8242,33517.0
0.8241,0.8282,0.8205,0.8232,68759.1
0.823,0.8255,0.8225,0.8238,18221.3
0.8238,0.825,0.8209,0.8221,56976.6
0.8222,0.8244,0.8187,0.8224,57817.7
0.8224,0.8251,0.8205,0.8232,51937.7
0.8234,0.8253,0.8226,0.8238,84860.5
0.824,0.8263,0.8231,0.8247,95122.5
0.8248,0.8273,0.8226,0.8256,44540.4
0.8258,0.826,0.8207,0.821,56823.0
0.821,0.8222,0.8198,0.8203,30221.1
0.8204,0.8219,0.8149,0.8159,181731.2
0.8162,0.8261,0.8146,0.825,161221.4
0.8251,0.8263,0.8231,0.8237,119145.9
0.8238,0.8271,0.8221,0.8263,145825.8
0.8262,0.8301,0.8253,0.8283,175143.5
0.8285,0.8359,0.8274,0.8338,192382.2
0.8336,0.8342,0.828,0.8286,125097.8
0.8284,0.8304,0.826,0.8281,80124.1
0.828,0.8308,0.8222,0.8226,102067.1
0.8225,0.8227,0.8098,0.8108,1642089.8
0.8108,0.8136,0.8041,0.806,318226.5
0.806,0.8081,0.7987,0.8002,365789.4
0.8001,0.808,0.799,0.8071,229842.0
0.8071,0.8106,0.8066,0.8095,166266.9
0.8095,0.8095,0.7946,0.8018,403344.5
0.8016,0.8024,0.796,0.7961,178268.2
0.7962,0.8,0.7942,0.7954,407694.2
0.7955,0.7966,0.7886,0.7912,464347.6
0.791,0.8011,0.7892,0.7977,217219.3
0.7978,0.8019,0.7957,0.7972,218203.1
0.797,0.7974,0.7918,0.7945,152047.8
0.7944,0.7988,0.7933,0.7944,117181.7
0.7942,0.7952,0.7904,0.7926,180971.5
0.7925,0.7925,0.7856,0.7917,166108.3
0.7916,0.7974,0.7915,0.7959,88074.9
0.796,0.8003,0.7947,0.8,116534.9
0.7999,0.817,0.7975,0.817,414556.1
0.8172,0.8225,0.8137,0.8182,437604.2
0.8182,0.8252,0.8141,0.8241,308155.1
0.8242,0.8275,0.8207,0.8251,174086.9
0.8253,0.8288,0.8247,0.827,174330.4
0.8272,0.8304,0.8269,0.8278,89188.4
0.8279,0.8304,0.8246,0.8258,75298.3
0.8258,0.8263,0.8212,0.8233,101104.7
0.8234,0.8294,0.8231,0.8287,166266.2
0.8287,0.8301,0.8276,0.8301,171008.4
0.8302,0.8332,0.8279,0.83,122642.8
0.8302,0.8318,0.8267,0.827,183534.9
0.827,0.829,0.8241,0.8244,65478.5
0.8244,0.8274,0.8239,0.824,61707.6
0.824,0.8248,0.8201,0.8209,89091.9
0.821,0.8219,0.8167,0.8181,75370.9
0.818,0.8181,0.8002,0.8042,410741.1
0.804,0.8061,0.7967,0.7987,232885.9
0.7986,0.8085,0.7982,0.8065,175524.9
0.8065,0.8082,0.8023,0.8063,87387.7
0.8063,0.8106,0.8059,0.81,44326.8
0.8099,0.8126,0.8075,0.8083,80078.2
0.8082,0.8082,0.8035,0.8051,64252.2
0.8051,0.8099,0.8041,0.8096,53623.6
0.8098,0.8126,0.8092,0.8108,65620.4
0.8106,0.8139,0.8088,0.8133,54134.3
0.8135,0.8135,0.8088,0.8118,100159.8
0.8116,0.8116,0.8062,0.8078,59910.4
0.8078,0.8095,0.8047,0.8077,390362.9
0.8078,0.8102,0.8017,0.8018,75048.4
0.802,0.8039,0.7973,0.799,179121.3
0.7989,0.8021,0.7968,0.7968,80730.0
0.7966,0.7998,0.794,0.7994,75186.8
0.7994,0.8026,0.7992,0.8001,48873.0
0.8001,0.8022,0.7986,0.801,113644.7
0.8009,0.8024,0.7982,0.8012,65196.3
0.8019,0.805,0.8019,0.804,38712.7
0.8038,0.8055,0.8023,0.8039,63847.7
0.8039,0.804,0.8003,0.8016,77966.5
0.8018,0.8061,0.8004,0.8043,71005.1
0.8041,0.806,0.8019,0.8025,41424.7
0.8025,0.804,0.8002,0.8026,89660.4
0.8025,0.8077,0.8024,0.8055,62484.1
0.8053,0.8054,0.8023,0.8038,33259.0
0.8037,0.8055,0.7999,0.8001,68265.9
0.8002,0.8002,0.7967,0.7976,79368.7
0.7978,0.8022,0.7971,0.7999,59158.5
0.8,0.8025,0.7957,0.8006,65256.6
0.8006,0.8036,0.7997,0.8014,38603.5
0.8014,0.8023,0.7991,0.8006,29630.6
0.8005,0.8076,0.7982,0.8047,97180.8
0.8046,0.808,0.8035,0.8056,45574.0
0.8054,0.8075,0.8018,0.8035,93386.9
0.8034,0.8066,0.8021,0.8056,48489.1
0.8055,0.8088,0.8052,0.8063,86917.0
0.8063,0.8092,0.8047,0.808,136727.4
0.808,0.8097,0.8053,0.8066,98239.9
0.8064,0.8096,0.8057,0.8086,92315.9
0.8086,0.8119,0.8083,0.8108,147458.9
0.8106,0.8249,0.8104,0.8248,230562.2
0.825,0.8301,0.8213,0.8246,228892.8
0.8246,0.8266,0.8187,0.8238,319649.9
0.8236,0.8253,0.8202,0.8248,211475.2
0.8246,0.8301,0.8243,0.8292,176206.9
0.8292,0.8348,0.8272,0.8344,271502.3
0.8343,0.8354,0.829,0.8312,136655.2
0.8315,0.8349,0.8302,0.8316,345144.1
0.8318,0.8329,0.8264,0.8303,193586.4
0.8303,0.8361,0.8287,0.8354,156117.5
0.8354,0.8378,0.8337,0.8344,130605.7
0.8346,0.8391,0.8337,0.8354,178200.3
0.8356,0.8372,0.8341,0.8354,196329.1
0.8352,0.8399,0.8341,0.8379,125075.9
0.8379,0.838,0.8359,0.8359,106633.6
0.8359,0.84,0.8338,0.8344,251291.5
0.8344,0.8379,0.8342,0.8372,160399.6
0.8373,0.8404,0.835,0.8357,156370.2
0.8357,0.8359,0.828,0.8281,214133.0
0.8281,0.8356,0.8281,0.8356,125084.0
0.8356,0.8448,0.8356,0.8417,267445.2
0.8417,0.8424,0.8375,0.8386,165677.8
0.8388,0.8453,0.8388,0.8426,191499.2
0.8428,0.8495,0.8415,0.8491,154206.2
0.8492,0.8504,0.8455,0.8493,191984.2
0.8492,0.8547,0.8438,0.8472,309218.0
0.847,0.8495,0.8434,0.8474,131440.4
0.8474,0.8502,0.8408,0.8452,182402.1
0.845,0.8467,0.8411,0.8453,123275.6
0.8454,0.8476,0.8424,0.8452,109813.3
0.8454,0.8476,0.8432,0.846,51902.1
0.8462,0.8487,0.8439,0.8461,180061.7
0.8462,0.8512,0.8462,0.8475,109883.9
0.8475,0.8482,0.8406,0.8476,232239.7
0.8476,0.8548,0.8476,0.8547,140122.1
0.8547,0.8549,0.8511,0.8526,104943.6
0.8528,0.8539,0.8475,0.8476,131602.9
0.8478,0.8493,0.8299,0.8367,498682.7
0.8368,0.8439,0.8333,0.8425,276019.8
0.8427,0.8445,0.8398,0.843,79209.4
0.8428,0.8434,0.8378,0.8397,112386.3
0.8398,0.8429,0.8362,0.8379,134112.3
0.838,0.8409,0.8364,0.8374,90871.6
0.8373,0.8388,0.8346,0.8368,70350.0
0.8368,0.8376,0.8348,0.8362,26891.9
0.8361,0.8374,0.8295,0.8306,176383.1
0.831,0.836,0.8308,0.8338,51304.1
0.8338,0.8398,0.8338,0.8361,90698.2
0.836,0.8384,0.8356,0.8382,37216.0
0.838,0.838,0.8346,0.8355,51365.8
0.8352,0.8367,0.8328,0.8353,49078.7
0.8354,0.8385,0.8338,0.834,102068.5
0.8342,0.8346,0.8316,0.8326,38411.8
0.8326,0.8354,0.832,0.8337,103796.2
0.8337,0.8339,0.8321,0.8322,51995.1
0.8323,0.8323,0.8281,0.8307,108319.8
0.8308,0.831,0.8253,0.8269,179197.5
0.8269,0.827,0.8233,0.8251,58558.8
0.825,0.8264,0.8196,0.8218,46256.5
0.8218,0.8221,0.8177,0.8219,132233.5
0.8218,0.822,0.8181,0.8214,57962.7
0.8214,0.8217,0.8167,0.8187,115256.1
0.8186,0.8194,0.8169,0.8169,148378.4
0.817,0.8231,0.8141,0.823,225342.0
0.8232,0.8301,0.8232,0.8284,362104.1
0.8282,0.833,0.8277,0.8314,186582.7
0.8314,0.8403,0.8307,0.8395,174815.0
0.8395,0.8402,0.8337,0.8351,159679.8
0.8349,0.8349,0.8315,0.8332,86761.0
0.833,0.8357,0.8324,0.8345,51961.6
0.8344,0.8347,0.8299,0.831,72520.2
0.8309,0.8338,0.8308,0.8328,88944.7
0.8329,0.8329,0.8276,0.8288,62981.7
0.829,0.8327,0.8288,0.8327,68021.5
0.8328,0.8356,0.8319,0.8336,100921.0
0.8336,0.8338,0.8307,0.8312,36956.7
0.831,0.831,0.8274,0.8276,55131.1
0.8275,0.8286,0.827,0.8282,36199.5
0.828,0.8284,0.8258,0.8266,21030.0
0.8263,0.827,0.822,0.8234,66772.9
0.8233,0.825,0.8212,0.8228,82857.0
0.8228,0.8235,0.821,0.8226,44982.4
0.8226,0.8242,0.8203,0.8205,40156.6
0.8202,0.8255,0.8201,0.8248,55175.6
0.8244,0.8262,0.8238,0.8256,102771.8
0.8255,0.827,0.8221,0.8248,48051.3
0.8249,0.8258,0.8232,0.8234,26762.5
0.8234,0.8246,0.8207,0.822,43866.5
0.8221,0.824,0.8218,0.8231,46961.9
0.823,0.823,0.8193,0.8228,70629.4
0.823,0.8243,0.821,0.8238,54826.6
0.8238,0.8246,0.8225,0.8237,46696.1
0.8237,0.8261,0.8236,0.8253,37059.5
0.8252,0.8264,0.8244,0.8263,40182.5
0.8262,0.8267,0.8245,0.8252,17071.5
0.8254,0.8309,0.8254,0.83,46400.5
0.8299,0.83,0.8228,0.8246,45678.2
0.8244,0.8262,0.8236,0.824,36017.0
0.824,0.824,0.8187,0.8189,55729.0
0.8189,0.8209,0.8119,0.813,182841.9
0.813,0.813,0.8081,0.8106,121907.9
0.8108,0.8125,0.8062,0.8097,129451.6
0.8096,0.8132,0.8072,0.813,57739.6
0.813,0.8169,0.813,0.8146,46838.5
0.8146,0.8175,0.8142,0.8168,26574.2
0.817,0.8199,0.8164,0.8184,36602.9
0.8182,0.8202,0.8175,0.8185,58193.5
0.8185,0.8192,0.8152,0.818,52305.0
0.8181,0.8231,0.8181,0.8231,80893.7
0.8232,0.8268,0.8212,0.8268,77467.9
0.827,0.8291,0.8253,0.8265,111663.5
0.8265,0.8269,0.8227,0.8227,44348.3
0.8227,0.8293,0.8227,0.8279,114362.5
0.8276,0.8324,0.8275,0.8299,135279.6
0.8298,0.8299,0.8268,0.8296,52705.4
0.8294,0.8353,0.8257,0.8262,204364.2
0.8262,0.8277,0.823,0.8246,39886.9
0.8244,0.8284,0.8242,0.8277,69334.1
0.8276,0.8297,0.826,0.8286,49631.3
0.8285,0.8352,0.8284,0.832,60865.2
0.8318,0.8321,0.8274,0.8276,56721.7
0.8276,0.8279,0.8216,0.826,90774.3
0.826,0.8302,0.8249,0.8296,38914.0
0.8298,0.8314,0.8269,0.8277,87192.2
0.8278,0.8302,0.8263,0.8275,124974.7
0.8276,0.8336,0.8265,0.8336,58618.0
0.8337,0.8379,0.8331,0.8375,97414.1
0.8376,0.8394,0.8338,0.836,204620.8
0.8358,0.8379,0.8339,0.8376,114342.2
0.8374,0.839,0.8337,0.834,94961.9
0.8338,0.8362,0.8314,0.8351,127646.1
0.8352,0.836,0.8301,0.8308,87508.5
0.8309,0.8318,0.8276,0.8306,76934.5
0.8306,0.8338,0.8302,0.8327,44135.0
0.8326,0.8346,0.8295,0.8337,156016.6
0.8338,0.8346,0.8284,0.8297,44065.3
0.8296,0.8339,0.829,0.8328,33173.3
0.8327,0.8395,0.8323,0.8392,96400.0
0.8394,0.8413,0.837,0.8395,69206.1
0.8396,0.8446,0.8387,0.8419,74794.2
0.8421,0.8431,0.8398,0.8412,59940.9
0.841,0.843,0.8365,0.8422,96636.3
0.8424,0.8498,0.8417,0.8454,149721.1
0.8454,0.8501,0.8454,0.849,106034.5
0.8488,0.8507,0.8468,0.8499,78726.5
0.8502,0.853,0.8485,0.8518,98270.6
0.8516,0.8541,0.8516,0.8536,58386.3
0.8536,0.8549,0.8473,0.8497,124773.9
0.8498,0.856,0.8498,0.8542,250118.7
0.8544,0.8552,0.8509,0.8526,90660.8
0.8527,0.8531,0.8511,0.8526,60918.6
0.8528,0.8535,0.8482,0.8504,94851.4
0.8504,0.8518,0.8492,0.8508,80644.1
0.8506,0.8535,0.8506,0.8527,49813.9
0.8526,0.853,0.8504,0.852,60535.6
0.852,0.8549,0.8495,0.8519,183258.2
0.852,0.852,0.8492,0.8507,37936.2
0.8507,0.8507,0.8481,0.8506,67250.5
0.8506,0.8514,0.8483,0.8511,47047.7
0.851,0.8541,0.8479,0.8504,114309.4
0.8508,0.8615,0.8494,0.8583,334274.2
0.858,0.8663,0.8553,0.865,342900.3
0.8649,0.8692,0.8614,0.8634,260634.4
0.8634,0.8715,0.8633,0.8664,227833.2
0.8662,0.8677,0.8619,0.8623,132767.7
0.8623,0.863,0.8574,0.8626,111875.1
0.8625,0.8631,0.8593,0.8619,67816.8
0.862,0.8652,0.8607,0.8634,60572.5
0.8634,0.8663,0.8599,0.8662,162979.5
0.8662,0.8683,0.8635,0.8679,139324.9
0.8679,0.8748,0.8679,0.874,173407.9
0.8738,0.8759,0.8675,0.8676,315847.3
0.8679,0.8702,0.8671,0.8698,58930.9
0.8698,0.8702,0.8665,0.8673,110026.4
0.8674,0.8703,0.8674,0.8691,48300.5
0.8692,0.8752,0.8684,0.8744,185389.1
0.8743,0.8769,0.8731,0.8747,114929.8
0.8748,0.8942,0.8748,0.8928,622222.4
0.8927,0.8942,0.888,0.8918,204860.8
0.8921,0.8925,0.8862,0.8892,281126.7
0.8892,0.9046,0.8879,0.9025,515405.5
0.9026,0.9036,0.8977,0.8994,185979.6
0.8994,0.9005,0.895,0.8958,133076.6
0.8959,0.8997,0.8931,0.8959,233664.8
0.896,0.8975,0.8899,0.8924,327674.8
0.8925,0.9037,0.892,0.9,208063.5
0.9,0.9059,0.8994,0.9039,162160.7
0.9036,0.9142,0.9026,0.9071,942256.1
0.9072,0.9167,0.9064,0.9154,573470.4
0.915,0.9161,0.9071,0.9078,376373.1
0.9076,0.9076,0.9025,0.9031,334600.5
0.9032,0.9076,0.9001,0.9026,198308.0
0.9026,0.9029,0.8963,0.8981,200780.0
0.8984,0.9052,0.8965,0.9049,132567.7
0.9048,0.9077,0.9025,0.9065,202043.5
0.9064,0.9077,0.9039,0.9042,117302.8
0.9041,0.9114,0.9036,0.9113,217316.6
0.9112,0.9118,0.9077,0.9078,123626.0
0.9078,0.9139,0.9061,0.913,114619.0
0.9129,0.9141,0.9086,0.9102,115563.0
0.9101,0.9145,0.9086,0.9122,238897.3
0.9121,0.9131,0.9072,0.9078,143251.4
0.9078,0.9098,0.9075,0.908,129574.5
0.9081,0.9116,0.908,0.9092,111638.2
0.909,0.9111,0.9065,0.9101,175196.6
